glycan_id,glycan,species,immunogenicity,inferred_origin,link,train,valid,test
5594,Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc,"['Homo_sapiens', 'Mus_musculus']",0.0,,O,0,0,1
5605,[GalA(a1-4)]Gal(a1-3)Galf(b1-3)Gal,['Klebsiella_pneumoniae'],1.0,,,1,0,0
5616,Fuc(a1-2)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)Man(a1-6)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,['Homo_sapiens'],0.0,,N,1,0,0
5641,QuiNAc(b1-3)FucNAc(a1-4)QuiNAc,['Vibrio_anguillarum'],1.0,,,1,0,0
5646,Gal(b1-3)GalNAc(b1-3)Gal,,1.0,Bacteria,,1,0,0
5654,[Araf(a1-3)]GlcNAc(a1-4)GalNAc(a1-6)GlcNAc,['Stenotrophomonas_maltophilia'],1.0,,,1,0,0
5656,NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc,['Homo_sapiens'],0.0,,N,0,0,1
5676,Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-6)]GalNAc,['Homo_sapiens'],0.0,,O,0,1,0
5686,Glc(b1-4)[Rha(a1-3)]Man(b1-4)Man(a1-3)Glc,['Aggregatibacter_actinomycetemcomitans'],1.0,,,1,0,0
5687,Fuc(a1-4)GlcNAc(b1-6)Gal(b1-3)[Gal(b1-4)GlcNAc(b1-6)]GalNAc,['Homo_sapiens'],0.0,,O,0,0,1
5690,NeuNAc(a2-8)NeuNAc(a2-3)Gal(b1-3)[NeuNAc(a2-6)]GalNAc,['Homo_sapiens'],0.0,,free,1,0,0
5693,NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-6)[NeuNAc(a2-3)Gal(b1-3)]GalNAc,['Homo_sapiens'],0.0,,O,0,0,1
5697,[Parf(a1-3)LDManHep(b1-4)]Gal(a1-3)GlcNAc(b1-3)Gal,['Yersinia_pseudotuberculosis'],1.0,,,1,0,0
5700,NeuNAc(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-3)]GalNAc,['Homo_sapiens'],0.0,,O,0,1,0
5711,[RhaOMe(a1-4)]Glc(a1-3)Rha(a1-3)Rha(a1-3)Glc(b1-3)Glc,['Acidithiobacillus_ferrooxidans'],1.0,,,1,0,0
5713,Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,"['Homo_sapiens', 'Sus_scrofa']",0.0,,N,0,1,0
5716,NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)GlcNAc,['Homo_sapiens'],0.0,,N,1,0,0
5727,Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)[NeuNAc(a2-6)]GalNAc,['Homo_sapiens'],0.0,,O,0,1,0
5733,NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc,['Homo_sapiens'],0.0,,N,0,0,1
5756,Gal(b1-3)GlcNAc(a1-3)Gal(b1-3)GlcNAc,,1.0,Bacteria,,1,0,0
5796,NeuNAc(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Fuc(a1-2)Gal(b1-3)]GalNAc,['Homo_sapiens'],0.0,,O,0,0,1
5804,Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-6)[Gal(b1-3)GlcNAc(b1-3)]GalNAc,['Homo_sapiens'],0.0,,O,0,1,0
5848,NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)GlcNAc,"['Homo_sapiens', 'MurineLeukemia_Virus']",0.0,,N,1,0,0
5864,NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,['Homo_sapiens'],0.0,,N,1,0,0
5866,GalOS(b1-3)[Fuc(a1-4)]GlcNAc,,1.0,Animalia,,1,0,0
5867,[Col(a1-3)][Col(a1-6)]Glc(a1-4)Gal(a1-3)GalNAc(b1-4)Glc,['Yersinia_pseudotuberculosis'],1.0,,,1,0,0
5869,NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc,['Homo_sapiens'],0.0,,N,1,0,0
5880,[FucNBut(b1-3)GalNAc(a1-3)GalNAc(b1-3)]Gal(a1-6)Gal(b1-3)GalNAc(b1-4)Gal,['Acinetobacter_baumannii'],1.0,,,1,0,0
5891,[Gal(a1-3)]Rha(a1-3)Rha(b1-4)Glc(b1-2)Rha,,1.0,Bacteria,,1,0,0
5893,NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-4)[NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-2)]Man(a1-3)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-6)[NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-2)]Man(a1-6)]Man(b1-4)GlcNAc,['Homo_sapiens'],0.0,,N,1,0,0
5895,GlcNAc(a1-4)[Glc(b1-3)]GalNAc(a1-3)GlcNAc(a1-6)GlcNAc,['Acinetobacter_baumannii'],1.0,,,1,0,0
5900,NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)]Man(a1-6)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,['Homo_sapiens'],0.0,,N,1,0,0
5908,Gal(b1-3)Gul(a1-2)Gal,['Yersinia_enterocolitica'],1.0,,,1,0,0
5936,GalNAc(b1-4)GlcNAc(b1-2)[GlcNAc(b1-4)]Man(a1-3)[GalNAc(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,['Homo_sapiens'],0.0,,N,1,0,0
5939,Man(a1-3)Rha(b1-2)Rha(a1-2)Rha(a1-2)Rha,['Stenotrophomonas_maltophilia'],1.0,,,1,0,0
5943,LDManHep(a1-4)[Gal(a1-7)]Kdo(a1-2)Glc(a1-3)Glc(a1-3)[LDManHep(a1-7)]LDManHepOP(a1-3)LDManHepOP(a1-5)[Kdo(a1-2)]Kdo,['Hafnia_alvei'],1.0,,,1,0,0
5947,Man(b1-4)Rha(a1-3)[Glc(a1-4)]Gal(a1-6)Man,"['Salmonella_muenster', 'Salmonella_sp']",1.0,,,1,0,0
5975,Rha(a1-3)[XylOMe(b1-4)]Rha(a1-4)Rha(a1-2)Rha,['Stenotrophomonas_maltophilia'],1.0,,,1,0,0
5994,Rha(a1-2)Rha(a1-3)Rha(a1-3)GlcNAc(b1-3)Rha(a1-3)[Rha(a1-2)]LDManHep(a1-3)[Glc(b1-4)][AraN(b1-7)]LDManHep(a1-5)Kdo(a2-4)Kdo,['Ralstonia_solanacearum'],1.0,,,1,0,0
5996,Fuc(a1-2)[Gal(a1-3)]Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,['Homo_sapiens'],0.0,,N,1,0,0
5997,[PseNAcNAc(b2-6)]Gal(a1-6)GlcNAc(a1-4)GalA(a1-3)QuiNAc(b1-3)Gal,['Pseudoalteromonas_atlantica'],1.0,,,1,0,0
6053,NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,['Homo_sapiens'],0.0,,N,1,0,0
6056,Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)]GalNAc,['Homo_sapiens'],0.0,,O,0,1,0
6061,NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-4)[NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-2)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,['Homo_sapiens'],0.0,,N,1,0,0
6097,QuiNAc(b1-4)PseNAcNAm(b2-4)Gal(b1-4)QuiNAc,['Vibrio_cholerae'],1.0,,,1,0,0
6118,[Fuc(a1-3)]GalNAc(a1-6)ManOAc(a1-3)Fuc(a1-3)[Glc(b1-4)]GalNAc(b1-4)GalNAc,['Salmonella_sp'],1.0,,,1,0,0
6157,NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)]Man(a1-6)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,['Homo_sapiens'],0.0,,N,1,0,0
6185,NeuNAc(a2-3)Gal(b1-3)GalNAc,"['Bos_taurus', 'Canis_lupus', 'Equus_caballus', 'Gallus_gallus', 'Homo_sapiens', 'MurineHepatitis_Virus', 'MurineLeukemia_Virus', 'Mus_musculus', 'Oryctolagus_cuniculus', 'Rattus_norvegicus', 'Sus_scrofa']",0.0,,O,1,0,0
6204,NeuNGc(a2-3)Gal(b1-4)GlcNAcOS,,1.0,Animalia,,1,0,0
6219,Man(a1-2)Man(a1-3)Man(b1-2)Man,"['Burkholderia_cepacia', 'Escherichia_coli']",1.0,,,1,0,0
6228,NeuNAc(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-3)GalNAc,['Homo_sapiens'],0.0,,O,0,0,1
6242,Gal(b1-3)GlcNAc(b1-3)[GlcNAc(b1-6)]Gal(b1-3)GalNAc,['Homo_sapiens'],0.0,,O,1,0,0
6250,NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,"['Bos_taurus', 'Homo_sapiens']",0.0,,N,1,0,0
6254,Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)[NeuNAc(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)]Gal(b1-4)Glc,['Homo_sapiens'],0.0,,free,0,1,0
6258,Glc(b1-4)[Xyl(a1-6)]Glc(b1-4)[Gal(b1-2)Xyl(a1-6)]Glc(b1-4)[Fuc(a1-2)Gal(b1-2)Xyl(a1-6)]Glc(b1-4)[Xyl(a1-6)]Glc,,1.0,Angiosperms,,1,0,0
6267,Fuc(a1-3)GlcNAc(b1-3)Fuc,['Burkholderia_cepacia'],1.0,,,1,0,0
6311,6dTal(a1-3)6dTalOAc(a1-2)RhaOMe(a1-2)6dTal,['Mesorhizobium_loti'],1.0,,,1,0,0
6343,[Parf(b1-3)]Man(a1-3)Fuc(a1-3)GalNAc(b1-2)Man,['Yersinia_pseudotuberculosis'],1.0,,,1,0,0
6363,Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-6)]Gal(b1-3)GalNAc,['Homo_sapiens'],0.0,,O,0,0,1
6392,Man(b1-4)Glc(a1-3)QuiNAc(a1-3)GlcNAc(a1-2)Man,['Salmonella_sp'],1.0,,,1,0,0
6401,Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,"['Bos_taurus', 'Coturnix_japonica', 'Gallus_gallus', 'Homo_sapiens', 'Mus_musculus', 'Oryctolagus_cuniculus']",0.0,,N,1,0,0
6406,Fuc(a1-2)[GalNAc(a1-3)]Gal(b1-3)GalNAc,"['Bos_taurus', 'Bufo_bufo', 'Homo_sapiens', 'Rana_sphenocephala', 'Rattus_norvegicus', 'Rhinella_arenarum', 'Sus_scrofa', 'Xenopus_tropicalis']",0.0,,O,1,0,0
6481,Gal(b1-3)[NeuNAc(a2-6)]GlcNAc(b1-3)Gal(b1-4)Glc,['Homo_sapiens'],0.0,,free,1,0,0
6485,[Gal(a1-3)]GlcNAcOAc(b1-4)FucNAm(a1-3)GlcNAc(a1-4)GlcNAcOAc,['Yersinia_pseudotuberculosis'],1.0,,,1,0,0
6506,Gal(a1-2)Gal(a1-2)[Glc(b1-3)]Glc(a1-3)Glc(a1-3)[GlcN(a1-7)LDManHep(a1-7)]LDManHepOP(a1-3)LDManHepOP(a1-5)[Kdo(a2-4)]Kdo,['Shigella_sonnei'],1.0,,,1,0,0
6542,Rha(a1-6)Glc(a1-4)[Glc(b1-6)Glc(b1-3)]GalNAc(a1-3)LDManHepOCm(a1-3)LDManHep(a1-5)Kdo,['Pseudomonas_aeruginosa'],1.0,,,1,0,0
6551,Fuc(a1-3)GlcNAc(b1-2)Man(a1-6)Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,['Homo_sapiens'],0.0,,N,1,0,0
6554,GlcNAc(b1-3)Gal(b1-4)GlcNAc,,1.0,Bacteria,,0,0,1
6555,Gal(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,['Homo_sapiens'],0.0,,N,1,0,0
6578,Rha(a1-3)Man(b1-4)ManOAc(a1-3)Rha,['Burkholderia_cepacia'],1.0,,,1,0,0
6595,NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,"['Homo_sapiens', 'MurineLeukemia_Virus']",0.0,,N,1,0,0
6597,Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-2)Man(a1-3)[Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc,['Homo_sapiens'],0.0,,free,0,1,0
6651,Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc,"['Helicobacter_pylori', 'Homo_sapiens']",0.0,,free,0,0,1
6680,Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-3)GalNAc,"['Ambystoma_maculatum', 'Homo_sapiens']",0.0,,O,1,0,0
6687,GlcNAc(b1-3)Glc(a1-3)LDManHep(a1-3)Glc(b1-4)LDManHep(a1-5)Kdo(a2-4)Kdo(a1-5)LDManHep,['Burkholderia_cepacia'],1.0,,,1,0,0
6690,[Tyv(a1-3)]Man(b1-4)Rha(a1-3)[Glc(a1-6)]Gal(a1-6)Man,"['Salmonella_sp', 'Salmonella_zuerich']",1.0,,,1,0,0
6714,Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc,"['Felis_catus', 'Homo_sapiens', 'Mesocricetus_auratus', 'Mus_musculus']",0.0,,N,1,0,0
6733,[Col(a1-2)]Gal(b1-3)[Col(a1-4)]GlcNAc(b1-4)Rha(a1-3)GalNAc(a1-3)Gal,['Aeromonas_enteropelogenes'],1.0,,,1,0,0
6741,Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-4)[Gal(b1-4)GlcNAc(b1-2)]Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,['Homo_sapiens'],0.0,,N,0,1,0
6762,Rha(b1-4)Rha(a1-3)Rha(a1-3)Rha,['Halomonas_alkaliantarctica'],1.0,,,1,0,0
6766,[Tyv(a1-3)]Man(a1-4)Rha(a1-3)[GlcOAc(a1-4)]Gal(a1-2)Man,"['Salmonella_sp', 'Salmonella_typhi']",1.0,,,1,0,0
6768,Fuc(a1-2)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,['Homo_sapiens'],0.0,,N,1,0,0
6798,Man(a1-3)Man(a1-6)Man(a1-2)Man,['Rahnella_aquatilis'],1.0,,,1,0,0
6810,Fuc(a1-2)[GalNAc(a1-3)]Gal(b1-3)GlcNAc(b1-3)[GalNAc(a1-3)[NeuNAc(a2-6)]Gal(b1-3)GlcNAc(b1-6)]Gal(b1-4)GlcNAc(b1-3)[NeuNAc(a2-6)]GalNAc,['Homo_sapiens'],0.0,,O,0,0,1
6812,[Glc(a1-3)]RhaOAc(a1-3)ManNAc(b1-4)RhaOAc,['Aeromonas_salmonicida'],1.0,,,1,0,0
6813,Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,"['Homo_sapiens', 'MurineRespo_Virus', 'Mus_musculus', 'Sus_scrofa']",0.0,,N,1,0,0
6836,Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-6)[Fuc(a1-2)Gal(b1-3)]GalNAc,['Homo_sapiens'],0.0,,O,0,1,0
6856,Glc(a1-6)GlcNButOAc(a1-4)[Glc(a1-6)]GalNAc(a1-3)GalNAc(b1-2)Glc,['Hafnia_alvei'],1.0,,,1,0,0
6858,[ManNAc(a1-3)]Rha(a1-2)Rha(a1-3)Rha(a1-3)GlcNAc(a1-2)Rha,['Acinetobacter_baumannii'],1.0,,,1,0,0
6861,NeuNAc(a2-6)Glc(a1-6)[Glc(a1-4)Gal(b1-6)Glc(b1-3)]Gal(b1-3)[Glc(a1-6)]GalNAc(b1-4)NeuNAc,['Hafnia_alvei'],1.0,,,1,0,0
6862,GlcNAc(b1-4)Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,['Homo_sapiens'],0.0,,N,1,0,0
6881,[GlcNAc(b1-3)][GlcNAc(b1-2)Glc(b1-2)]Gal(b1-3)GalNAc(a1-4)Gal(b1-3)GalNAc(b1-4)Gal,['Providencia_alcalifaciens'],1.0,,,1,0,0
6903,Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc,['Homo_sapiens'],0.0,,O,0,0,1
6910,[Abe(a1-3)]Man(a1-2)Man(a1-2)Man(b1-3)GalNAc(a1-6)Man,['Yersinia_pseudotuberculosis'],1.0,,,1,0,0
6924,Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc,,1.0,Chordata,,1,0,0
6960,[Man(b1-4)]Gal(a1-4)GalNAc(b1-3)GalNAc(b1-3)Gal,['Providencia_alcalifaciens'],1.0,,,1,0,0
6964,GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-2)Man(a1-6)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)GlcNAc,"['Apis_sp', 'Bos_taurus', 'Coturnix_japonica', 'Gallus_gallus', 'Homo_sapiens', 'Oryctolagus_cuniculus', 'Rattus_norvegicus']",0.0,,N,1,0,0
6971,QuiNAspAc(b1-6)GlcNAc(a1-4)GalA(a1-3)GlcNAc(a1-3)QuiNAspAc,['Providencia_stuartii'],1.0,,,1,0,0
6994,NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,"['Bos_taurus', 'Desmodus_rotundus', 'Homo_sapiens', 'MurineLeukemia_Virus']",0.0,,N,1,0,0
6999,NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,"['Gallus_gallus', 'Homo_sapiens']",0.0,,N,1,0,0
7020,Gal(b1-4)GlcNAc(b1-3)[NeuNAc(a2-6)]Gal(b1-4)GlcNAc(b1-3)[NeuNAc(a2-6)]GalNAc,['Homo_sapiens'],0.0,,O,0,1,0
7023,NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,"['Bos_taurus', 'Gallus_gallus', 'Homo_sapiens', 'Sus_scrofa']",0.0,,N,1,0,0
7039,Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,['Homo_sapiens'],0.0,,N,0,1,0
7040,RhaOAc(a1-2)Rha(a1-4)GalA(b1-3)GalNAc(b1-2)RhaOAc,"['Escherichia_coli', 'Shigella_flexneri']",1.0,,,1,0,0
7048,NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-6)[NeuNAc(a2-3)Gal(b1-3)]GalNAc,"['Bos_taurus', 'Equus_caballus', 'Homo_sapiens', 'Mus_musculus', 'Oryctolagus_cuniculus', 'Rattus_norvegicus', 'Sus_scrofa']",0.0,,O,0,0,1
7055,NeuNAc(a2-8)NeuNAc(a2-3)Gal,,1.0,Bacteria,,1,0,0
7061,Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,"['Homo_sapiens', 'HumanImmunoDeficiency_Virus', 'Mesocricetus_auratus', 'Mus_musculus', 'Rattus_norvegicus']",0.0,,N,0,1,0
7068,Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,['Homo_sapiens'],0.0,,N,1,0,0
7074,Rha(a1-3)[Sug(a1-2)]Rha(a1-3)Rha,['Yersinia_bercovieri'],1.0,,,1,0,0
7097,Fuc(a1-2)Gal(b1-3)[Gal(b1-6)]GalNAc,['Homo_sapiens'],0.0,,O,1,0,0
7112,GlcNAc(b1-3)Gal(b1-3)GalNAc,"['Homo_sapiens', 'Sus_scrofa']",0.0,,O,1,0,0
7188,Man(a1-3)[Par(b1-4)]Fuc(a1-3)GalNAc(a1-2)Man,['Yersinia_pseudotuberculosis'],1.0,,,1,0,0
7193,Fuc(a1-3)GlcNAc(b1-2)Man(a1-3)Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,['Homo_sapiens'],0.0,,N,1,0,0
7197,NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)Man,"['Bos_taurus', 'Oryctolagus_cuniculus']",1.0,,O,0,0,1
7208,Kdo(b2-7)LDManHep(a1-5)KdoOP,['Alteromonas_macleodii'],1.0,,,1,0,0
7212,NeuNAc(a2-9)NeuNAc(a2-6)Gal(b1-4)Glc,,1.0,Chordata,,1,0,0
7217,QuiNFo(b1-3)GalNAc(a1-4)GlcOAcA(a1-3)Man(a1-2)Man(a1-3)GlcNAc(b1-2)QuiNFo,['Hafnia_alvei'],1.0,,,1,0,0
7236,NeuNAcOGc(a2-6)Gal(b1-4)GlcNAc,,1.0,Bacteria,,1,0,0
7239,NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,['Homo_sapiens'],0.0,,N,1,0,0
7240,Man(a1-3)Man(a1-4)Glc(b1-4)[GalA(a1-3)]Man(a1-5)[GalA(a1-4)]Kdo,['Xanthomonas_campestris'],1.0,,,1,0,0
7246,[ManNAc(b1-2)]Rha(a1-2)Rha(a1-2)Gal(a1-3)GlcNAc(b1-3)Rha,"['Escherichia_coli', 'Salmonella_sp']",1.0,,,1,0,0
7280,Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc,,1.0,Bacteria,,1,0,0
7300,[Parf(b1-3)]Man(b1-4)Man(a1-3)Fuc(a1-3)GlcNAc(a1-2)Man,['Yersinia_pseudotuberculosis'],1.0,,,1,0,0
7345,Tyv(a1-3)Man(a1-4)Rha(a1-3)Gal(a1-2)Man,['Salmonella_enterica'],1.0,,,1,0,0
7356,Galf(b1-3)[Gal(a1-2)]Fuc(a1-3)Galf,['Rahnella_aquatilis'],1.0,,,1,0,0
7358,Rha(a1-3)Rha(a1-3)[ManNAc(a1-2)]Rha(a1-4)GlcNAc(b1-3)Rha,['Rhizobium_leguminosarum'],1.0,,,1,0,0
7373,NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,['Homo_sapiens'],0.0,,N,1,0,0
7394,Rha(a1-3)Rha(a1-6)Man(a1-6)Man(a1-5)[GalA(a1-4)]Kdo,['Arenibacter_certesii'],1.0,,,1,0,0
7396,Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc,"['Gorilla_gorilla', 'Helicobacter_pylori', 'Homo_sapiens', 'Pan_paniscus', 'Pan_troglodytes', 'Pongo_pygmaeus', 'Tursiops_truncatus', 'Ursus_americanus', 'Ursus_arctos']",0.0,,free,1,0,0
